amel.gene,dmel.gene
726093,FBgn0037855
409549,FBgn0037873
411832,FBgn0037874
411095,FBgn0037875
409892,FBgn0037878
551492,FBgn0037880
725295,FBgn0037881
552846,FBgn0037882
100578901,FBgn0037883
412599,FBgn0037884
409155,FBgn0037891
551893,FBgn0264694
413940,FBgn0037894
726236,FBgn0037896
100579024,FBgn0037898
100576457,FBgn0037899
550987,FBgn0037900
725586,FBgn0037901
412661,FBgn0037902
413933,FBgn0037911
725279,FBgn0037922
551345,FBgn0037943
413802,FBgn0037949
552784,FBgn0037956
411893,FBgn0003312
551484,FBgn0037958
102655112,FBgn0037960
551085,FBgn0037962
414011,FBgn0260743
412320,FBgn0260744
551849,FBgn0037973
406083,FBgn0037976
725756,FBgn0260746
412932,FBgn0037980
102654708,FBgn0037981
552799,FBgn0037992
727228,FBgn0037998
724309,FBgn0038000
551905,FBgn0038017
413086,FBgn0038035
102656882,FBgn0038037
412690,FBgn0038039
551552,FBgn0000455
724402,FBgn0082831
552452,FBgn0038046
410872,FBgn0029512
409324,FBgn0038049
552407,FBgn0038053
409110,FBgn0038055
413709,FBgn0038056
411164,FBgn0038057
413494,FBgn0038058
409280,FBgn0260444
409172,FBgn0038072
552832,FBgn0038074
409367,FBgn0038088
409768,FBgn0038098
726385,FBgn0038106
551434,FBgn0038115
412593,FBgn0260962
107964911,FBgn0038126
100577387,FBgn0038132
551518,FBgn0038135
411026,FBgn0038146
725573,FBgn0038147
552600,FBgn0038149
551579,FBgn0004049
410128,FBgn0038166
413625,FBgn0038168
100576859,FBgn0038170
412084,FBgn0028487
410521,FBgn0002937
408874,FBgn0038180
102655238,FBgn0260464
413674,FBgn0038183
411827,FBgn0264493
413120,FBgn0038195
552553,FBgn0038196
727091,FBgn0038197
410169,FBgn0038206
725606,FBgn0038211
724733,FBgn0027083
551464,FBgn0038221
552400,FBgn0038223
551969,FBgn0038233
724432,FBgn0038235
102653680,FBgn0038248
725795,FBgn0086686
724559,FBgn0025808
726363,FBgn0038272
410343,FBgn0038274
724992,FBgn0038275
410136,FBgn0038296
411194,FBgn0038300
724647,FBgn0038302
551472,FBgn0038303
411540,FBgn0038304
726260,FBgn0051344
725130,FBgn0259823
724665,FBgn0014879
412448,FBgn0038312
409232,FBgn0038313
413181,FBgn0027378
726259,FBgn0011476
726639,FBgn0038315
412169,FBgn0038320
551847,FBgn0038321
411861,FBgn0051301
725904,FBgn0266722
100577493,FBgn0038324
410257,FBgn0038325
412796,FBgn0038326
100578746,FBgn0026737
408528,FBgn0085433
412160,FBgn0038331
725954,FBgn0038332
102655983,FBgn0038337
410483,FBgn0038342
552814,FBgn0038344
724933,FBgn0038349
726600,FBgn0038358
551672,FBgn0038360
412838,FBgn0026616
726474,FBgn0038371
726867,FBgn0038376
726069,FBgn0051183
726706,FBgn0038385
100578773,FBgn0038389
727021,FBgn0038395
552348,FBgn0038396
410501,FBgn0038397
552009,FBgn0038400
409047,FBgn0038401
552217,FBgn0038405
102654777,FBgn0038407
551689,FBgn0261286
724286,FBgn0038420
102656263,FBgn0038424
410511,FBgn0038427
551047,FBgn0038428
726389,FBgn0038432
100579038,FBgn0038437
413976,FBgn0038438
413210,FBgn0038439
725196,FBgn0038446
412630,FBgn0027562
113219283,FBgn0022344
410850,FBgn0038452
725429,FBgn0038453
100577423,FBgn0015351
724189,FBgn0038460
411882,FBgn0038462
409884,FBgn0038463
409883,FBgn0266917
410482,FBgn0038467
408687,FBgn0038471
411850,FBgn0266053
410427,FBgn0266465
410894,FBgn0038485
409405,FBgn0264291
413439,FBgn0038490
102655240,FBgn0038491
409247,FBgn0038499
100578209,FBgn0262871
413165,FBgn0028992
412013,FBgn0038511
413253,FBgn0038515
408859,FBgn0038516
102654746,FBgn0038531
727420,FBgn0038533
100577120,FBgn0000063
725424,FBgn0038536
726282,FBgn0038540
410755,FBgn0038542
551206,FBgn0038545
411044,FBgn0038546
551379,FBgn0038552
413489,FBgn0000477
409600,FBgn0038564
412787,FBgn0038569
552429,FBgn0038570
551718,FBgn0038571
409992,FBgn0261532
551521,FBgn0038576
726900,FBgn0038577
411043,FBgn0038578
413672,FBgn0028499
409502,FBgn0038581
100577209,FBgn0038582
102656137,FBgn0038583
102654768,FBgn0038584
551311,FBgn0038585
408950,FBgn0262559
724179,FBgn0038588
724692,FBgn0038590
100577110,FBgn0038592
409186,FBgn0038593
726329,FBgn0038595
100576983,FBgn0038596
552439,FBgn0038597
725523,FBgn0038598
551240,FBgn0038601
100576400,FBgn0038607
413168,FBgn0038610
100576569,FBgn0038611
411204,FBgn0038617
725219,FBgn0038621
725945,FBgn0038626
411343,FBgn0038632
724356,FBgn0263974
102653588,FBgn0261065
413915,FBgn0044871
412637,FBgn0038640
413879,FBgn0038649
726331,FBgn0038653
550884,FBgn0038660
411677,FBgn0038662
409955,FBgn0038666
725416,FBgn0261792
100578260,FBgn0038672
102656579,FBgn0038673
724719,FBgn0027785
413878,FBgn0260779
725905,FBgn0027784
410897,FBgn0038675
100576919,FBgn0038676
107965674,FBgn0038678
552257,FBgn0038679
410262,FBgn0259704
551452,FBgn0038692
410729,FBgn0038700
724912,FBgn0038721
725896,FBgn0038722
552085,FBgn0038723
726647,FBgn0038725
725627,FBgn0038727
412247,FBgn0038737
552441,FBgn0038739
411697,FBgn0038742
412914,FBgn0038744
411535,FBgn0038747
724717,FBgn0038749
411545,FBgn0038760
413950,FBgn0243511
413825,FBgn0038769
412193,FBgn0038771
100577263,FBgn0038772
408532,FBgn0038774
409532,FBgn0038788
100578797,FBgn0043457
102653793,FBgn0038804
100576898,FBgn0038806
552323,FBgn0038808
551635,FBgn0038809
726435,FBgn0038810
551700,FBgn0038811
551162,FBgn0038815
411396,FBgn0038818
408775,FBgn0038826
409790,FBgn0038829
410610,FBgn0038830
409299,FBgn0027493
107965480,FBgn0038833
410623,FBgn0259215
408645,FBgn0038837
725415,FBgn0038839
409268,FBgn0038853
726906,FBgn0038854
410792,FBgn0038855
410084,FBgn0266674
411362,FBgn0038862
724534,FBgn0250820
413995,FBgn0260004
552123,FBgn0038868
410597,FBgn0038869
411905,FBgn0038870
552053,FBgn0038871
724495,FBgn0038874
725807,FBgn0043012
725363,FBgn0038876
412378,FBgn0038877
413211,FBgn0038880
409579,FBgn0038889
412769,FBgn0038893
100577064,FBgn0038894
100049551,FBgn0038901
552469,FBgn0038902
410869,FBgn0260940
408522,FBgn0038916
410602,FBgn0038917
408660,FBgn0038921
552128,FBgn0038922
725659,FBgn0038923
410635,FBgn0038924
408968,FBgn0038925
552194,FBgn0038926
413523,FBgn0038927
100577690,FBgn0038928
409838,FBgn0038934
552607,FBgn0038951
727398,FBgn0038953
107966047,FBgn0038960
100576514,FBgn0038961
100578005,FBgn0038964
409540,FBgn0038965
100576855,FBgn0038966
726580,FBgn0038968
552319,FBgn0028688
410993,FBgn0038974
411936,FBgn0038976
551252,FBgn0038977
724552,FBgn0038983
551938,FBgn0038986
552509,FBgn0038989
725268,FBgn0051156
552656,FBgn0263863
411735,FBgn0039004
412774,FBgn0263986
409603,FBgn0039009
725092,FBgn0039013
100576625,FBgn0263143
102655141,FBgn0039020
552660,FBgn0039025
725903,FBgn0039027
408542,FBgn0039038
725786,FBgn0027526
726353,FBgn0039048
724888,FBgn0039055
413407,FBgn0039066
725044,FBgn0039067
100576735,FBgn0039068
411406,FBgn0039069
408887,FBgn0039075
726179,FBgn0039078
413885,FBgn0039094
725444,FBgn0039104
724785,FBgn0039110
409281,FBgn0028475
410177,FBgn0039111
725566,FBgn0039112
409465,FBgn0039114
551671,FBgn0039115
410294,FBgn0039116
408335,FBgn0039120
100576125,FBgn0039125
552659,FBgn0039126
726397,FBgn0039128
412149,FBgn0039130
724303,FBgn0039132
411524,FBgn0039135
551911,FBgn0039139
113218808,FBgn0043455
408834,FBgn0264325
724954,FBgn0039145
411589,FBgn0040283
100188973,FBgn0039150
551991,FBgn0039151
102654365,FBgn0039153
552574,FBgn0266673
725366,FBgn0039155
411105,FBgn0039156
725584,FBgn0039158
552816,FBgn0039160
406065,FBgn0039161
412067,FBgn0029503
727192,FBgn0266282
551928,FBgn0039169
727074,FBgn0039172
551101,FBgn0039175
102653922,FBgn0039178
410076,FBgn0263398
724937,FBgn0028471
107964835,FBgn0039182
413944,FBgn0039183
413942,FBgn0039184
726875,FBgn0039187
413607,FBgn0039188
725337,FBgn0039189
107963974,FBgn0039197
100578091,FBgn0039200
724732,FBgn0039201
449496,FBgn0039203
724380,FBgn0039204
724467,FBgn0039205
408712,FBgn0039210
552482,FBgn0020018
724625,FBgn0039218
410385,FBgn0039219
410515,FBgn0259233
410612,FBgn0039223
100578703,FBgn0039224
726458,FBgn0039225
102653894,FBgn0039226
552677,FBgn0039227
727151,FBgn0039228
100577735,FBgn0027617
102654315,FBgn0045980
102654257,FBgn0039232
113218983,FBgn0039233
413667,FBgn0015625
412467,FBgn0039241
726513,FBgn0039244
412154,FBgn0039252
412065,FBgn0285912
726252,FBgn0039257
551662,FBgn0039258
551477,FBgn0039259
409795,FBgn0039260
551840,FBgn0039261
409026,FBgn0045866
408959,FBgn0266719
552362,FBgn0039269
552444,FBgn0039270
411856,FBgn0039274
414033,FBgn0039280
412408,FBgn0259152
409867,FBgn0039282
100578718,FBgn0039286
409061,FBgn0022800
100576165,FBgn0039291
413917,FBgn0039293
724587,FBgn0039296
726295,FBgn0039300
413343,FBgn0039301
408892,FBgn0039304
724669,FBgn0039305
550969,FBgn0039306
408421,FBgn0039311
551135,FBgn0039335
725822,FBgn0039336
726666,FBgn0039337
410784,FBgn0039339
727271,FBgn0039341
100577578,FBgn0039347
412305,FBgn0039349
413032,FBgn0027508
410542,FBgn0261986
409508,FBgn0039357
412266,FBgn0039359
552453,FBgn0039376
411693,FBgn0039380
726679,FBgn0039385
552782,FBgn0259146
411775,FBgn0266668
552786,FBgn0039402
100578311,FBgn0028833
100577899,FBgn0039403
724413,FBgn0039404
725086,FBgn0039405
411509,FBgn0039407
726039,FBgn0051323
413192,FBgn0039417
100578696,FBgn0039419
726330,FBgn0039427
552631,FBgn0039429
411604,FBgn0039451
409806,FBgn0039459
408937,FBgn0026562
102656485,FBgn0039461
411467,FBgn0039463
411599,FBgn0039464
551830,FBgn0039466
725509,FBgn0039481
724421,FBgn0243514
726890,FBgn0039486
727552,FBgn0039487
412227,FBgn0027574
408346,FBgn0039488
412024,FBgn0039489
412109,FBgn0039490
409706,FBgn0039505
100577602,FBgn0039508
412452,FBgn0039509
409678,FBgn0260487
725963,FBgn0039522
724563,FBgn0039527
413755,FBgn0039528
552717,FBgn0039537
725898,FBgn0263025
412662,FBgn0086346
412112,FBgn0039554
551692,FBgn0039557
408527,FBgn0039558
552801,FBgn0039561
412150,FBgn0039562
102654345,FBgn0039565
410414,FBgn0039566
551757,FBgn0039576
406098,FBgn0039588
552052,FBgn0026400
410871,FBgn0039589
409666,FBgn0039594
726358,FBgn0027655
412997,FBgn0039601
726017,FBgn0039617
411983,FBgn0039620
412446,FBgn0039623
552141,FBgn0039625
411465,FBgn0027873
551551,FBgn0039626
552043,FBgn0039627
724250,FBgn0039630
413728,FBgn0039631
551563,FBgn0039632
413579,FBgn0039634
412687,FBgn0039636
100578205,FBgn0039638
726253,FBgn0039639
726072,FBgn0039648
552583,FBgn0039650
410636,FBgn0062442
411727,FBgn0039654
725294,FBgn0004369
413154,FBgn0039663
551981,FBgn0039664
413670,FBgn0039667
107964404,FBgn0086361
552016,FBgn0039674
412035,FBgn0039680
409538,FBgn0039681
725283,FBgn0039686
725628,FBgn0039687
410609,FBgn0039688
410952,FBgn0027583
726255,FBgn0039689
413957,FBgn0027518
100576359,FBgn0039691
411758,FBgn0260990
724348,FBgn0262112
409256,FBgn0039696
411106,FBgn0039698
725595,FBgn0039702
406126,FBgn0039713
726107,FBgn0039723
411239,FBgn0051040
409118,FBgn0039726
413036,FBgn0039727
725434,FBgn0039728
412516,FBgn0039731
551200,FBgn0039732
409180,FBgn0039737
726476,FBgn0039738
552332,FBgn0039743
100577656,FBgn0039749
551119,FBgn0039751
726962,FBgn0260860
727166,FBgn0039755
107965749,FBgn0039756
724690,FBgn0039767
726315,FBgn0039768
724393,FBgn0039771
724789,FBgn0039773
100576953,FBgn0039799
409187,FBgn0039801
551882,FBgn0039802
100578248,FBgn0039804
413115,FBgn0039805
551742,FBgn0010808
727284,FBgn0024288
412569,FBgn0039827
726028,FBgn0039828
552409,FBgn0039829
725765,FBgn0039832
726626,FBgn0039836
410420,FBgn0039850
409479,FBgn0039857
414009,FBgn0039861
413056,FBgn0039864
409688,FBgn0039867
552214,FBgn0039868
725630,FBgn0039869
725630,FBgn0039870
410763,FBgn0261479
409962,FBgn0003065
100576667,FBgn0039875
409819,FBgn0039876
413233,FBgn0039877
100577974,FBgn0039879
102656021,FBgn0250755
411110,FBgn0039882
724594,FBgn0039889
724153,FBgn0039896
409340,FBgn0026777
409145,FBgn0039902
551349,FBgn0039907
727574,FBgn0026262
408649,FBgn0026869
413891,FBgn0039909
406071,FBgn0039915
727335,FBgn0024913
727505,FBgn0039930
100576147,FBgn0039937
409682,FBgn0029155
410274,FBgn0028982
552781,FBgn0029148
409224,FBgn0029502
725396,FBgn0010774
726537,FBgn0021995
550677,FBgn0029003
408556,FBgn0026259
412480,FBgn0022069
410030,FBgn0024509
412350,FBgn0025825
724205,FBgn0026441
411295,FBgn0022097
100578002,FBgn0024986
551856,FBgn0026602
551739,FBgn0259676
408521,FBgn0264490
411579,FBgn0026079
409074,FBgn0028662
552346,FBgn0028969
409341,FBgn0029093
413666,FBgn0013563
726320,FBgn0028990
413906,FBgn0001296
409831,FBgn0010590
726222,FBgn0010612
102656311,FBgn0010622
724188,FBgn0010638
412464,FBgn0010660
413720,FBgn0010926
408477,FBgn0011455
551437,FBgn0014417
412670,FBgn0014427
727081,FBgn0028622
408783,FBgn0021814
409170,FBgn0020887
551884,FBgn0021847
552496,FBgn0001970
727290,FBgn0001992
409923,FBgn0086359
552017,FBgn0029105
725167,FBgn0039970
102656442,FBgn0040534
411273,FBgn0040601
107964792,FBgn0040634
725357,FBgn0040666
551930,FBgn0050158
550899,FBgn0040696
100577273,FBgn0040697
727049,FBgn0040705
724558,FBgn0040732
725170,FBgn0040751
552473,FBgn0020620
724639,FBgn0040754
551381,FBgn0040793
725860,FBgn0261090
725460,FBgn0085414
726902,FBgn0040871
100576679,FBgn0040877
725059,FBgn0040890
408407,FBgn0026879
107965891,FBgn0040985
408718,FBgn0040505
411355,FBgn0040234
408632,FBgn0040235
410301,FBgn0040290
409544,FBgn0040078
413814,FBgn0040273
410040,FBgn0283477
409862,FBgn0265298
725220,FBgn0040318
411021,FBgn0040257
102654161,FBgn0259192
551812,FBgn0040337
411358,FBgn0042098
113219015,FBgn0042112
409086,FBgn0042134
727650,FBgn0042180
410554,FBgn0042083
551269,FBgn0042712
724339,FBgn0086448
408573,FBgn0034915
727534,FBgn0036648
100577000,FBgn0050185
412955,FBgn0266129
726241,FBgn0027529
550881,FBgn0034503
409348,FBgn0002121
551102,FBgn0005278
724304,FBgn0031220
724536,FBgn0051974
727061,FBgn0031228
412243,FBgn0016977
409102,FBgn0031238
552653,FBgn0031250
552251,FBgn0000061
410326,FBgn0043364
551283,FBgn0010602
410979,FBgn0031275
551892,FBgn0010583
408693,FBgn0029095
551375,FBgn0031294
100578467,FBgn0003310
408733,FBgn0016926
413792,FBgn0031313
408711,FBgn0051922
410688,FBgn0031319
725312,FBgn0026141
411183,FBgn0021906
551086,FBgn0086758
552678,FBgn0000579
413313,FBgn0260648
412675,FBgn0001125
100576472,FBgn0003557
409267,FBgn0004507
410099,FBgn0031390
100576369,FBgn0000097
724527,FBgn0031395
551474,FBgn0031401
100577764,FBgn0014010
408351,FBgn0261647
727101,FBgn0000490
412523,FBgn0011818
410510,FBgn0031450
725747,FBgn0031455
408613,FBgn0004242
726478,FBgn0031461
726529,FBgn0031473
551479,FBgn0015521
412397,FBgn0031474
409368,FBgn0051694
724241,FBgn0051950
726444,FBgn0024947
412284,FBgn0025681
726108,FBgn0005616
552424,FBgn0021967
724308,FBgn0051954
724961,FBgn0024244
113218532,FBgn0004893
726428,FBgn0051957
724928,FBgn0051961
550885,FBgn0031589
550885,FBgn0031589
408770,FBgn0010473
550918,FBgn0020762
412017,FBgn0031635
726864,FBgn0031646
409820,FBgn0031664
408552,FBgn0000299
410216,FBgn0031673
414036,FBgn0264743
412646,FBgn0028572
725432,FBgn0261608
412745,FBgn0000228
410253,FBgn0016076
551280,FBgn0031702
409420,FBgn0051648
413713,FBgn0051915
552515,FBgn0014189
414025,FBgn0051646
409245,FBgn0031738
411989,FBgn0001942
410874,FBgn0031759
410332,FBgn0031762
724267,FBgn0031764
552657,FBgn0000052
552354,FBgn0029161
412343,FBgn0031768
409433,FBgn0031769
410340,FBgn0031779
552651,FBgn0266521
552651,FBgn0266521
552514,FBgn0031836
412103,FBgn0031842
551388,FBgn0025595
100577543,FBgn0051632
409961,FBgn0004838
551727,FBgn0051908
412030,FBgn0031882
410101,FBgn0262872
412360,FBgn0031896
409792,FBgn0259111
102653879,FBgn0031950
726736,FBgn0261800
552068,FBgn0027515
411132,FBgn0031975
726060,FBgn0261822
410283,FBgn0032000
410649,FBgn0003502
408424,FBgn0261437
727193,FBgn0032029
413018,FBgn0020497
113218809,FBgn0032048
102655120,FBgn0004914
412694,FBgn0032075
409263,FBgn0032078
409062,FBgn0013746
408715,FBgn0051708
725453,FBgn0267252
412382,FBgn0026439
552577,FBgn0032129
408314,FBgn0032130
409451,FBgn0040070
412777,FBgn0028704
411144,FBgn0011291
551010,FBgn0032151
409409,FBgn0259712
724681,FBgn0051713
552253,FBgn0032195
413125,FBgn0032196
410000,FBgn0032197
100577142,FBgn0051720
408438,FBgn0024248
409286,FBgn0000229
552437,FBgn0051717
726230,FBgn0032202
727071,FBgn0260750
410344,FBgn0032210
102656154,FBgn0032211
725922,FBgn0032219
551350,FBgn0051715
724772,FBgn0032235
409200,FBgn0051716
113218566,FBgn0267330
552249,FBgn0027611
410341,FBgn0051719
552299,FBgn0086347
410998,FBgn0051721
411353,FBgn0051871
552560,FBgn0032297
412125,FBgn0015320
551107,FBgn0015756
725501,FBgn0250837
413099,FBgn0283682
551412,FBgn0032391
100577687,FBgn0042127
412199,FBgn0051865
726081,FBgn0032397
726934,FBgn0032402
410499,FBgn0003145
100578522,FBgn0032407
409559,FBgn0029137
412200,FBgn0027081
100577004,FBgn0051760
107965038,FBgn0051860
725486,FBgn0051759
551093,FBgn0263598
413754,FBgn0032475
100578875,FBgn0051849
551931,FBgn0032482
552672,FBgn0284244
102656107,FBgn0051852
409984,FBgn0051855
551029,FBgn0032516
100578051,FBgn0023407
409611,FBgn0259984
412598,FBgn0028527
411345,FBgn0051814
726509,FBgn0028932
408901,FBgn0001961
100576088,FBgn0260407
724383,FBgn0028509
727497,FBgn0019890
410775,FBgn0261563
725346,FBgn0028886
726683,FBgn0000317
409410,FBgn0024183
410692,FBgn0283442
552700,FBgn0261268
725712,FBgn0001989
413260,FBgn0001987
413416,FBgn0000182
100578899,FBgn0001991
100577376,FBgn0261999
409670,FBgn0024734
100576453,FBgn0000339
724545,FBgn0000307
411009,FBgn0005677
410037,FBgn0032586
413964,FBgn0261278
409055,FBgn0027779
100576366,FBgn0051812
413418,FBgn0015391
409843,FBgn0264695
725136,FBgn0051739
410227,FBgn0032614
725999,FBgn0032629
409027,FBgn0032633
727159,FBgn0020503
725360,FBgn0051803
406086,FBgn0260632
406086,FBgn0260632
412961,FBgn0000183
552540,FBgn0024689
410324,FBgn0003187
408554,FBgn0015609
410191,FBgn0001301
552036,FBgn0041184
724243,FBgn0000636
726789,FBgn0261597
411435,FBgn0032681
726827,FBgn0263079
725458,FBgn0086909
725981,FBgn0032698
725792,FBgn0045852
411380,FBgn0086710
413612,FBgn0051800
100578161,FBgn0263198
410658,FBgn0002023
410638,FBgn0000422
408412,FBgn0002031
551919,FBgn0041789
408361,FBgn0032783
107964020,FBgn0032785
409915,FBgn0002044
552347,FBgn0032812
100576990,FBgn0014127
551949,FBgn0019686
412015,FBgn0003141
724154,FBgn0032848
552526,FBgn0032849
727246,FBgn0003475
107964319,FBgn0032857
552091,FBgn0051683
410197,FBgn0016054
413493,FBgn0086657
410448,FBgn0032879
411715,FBgn0032923
412667,FBgn0011829
413474,FBgn0261239
410953,FBgn0032940
410226,FBgn0000370
113219241,FBgn0023090
408722,FBgn0032946
100577833,FBgn0051617
726447,FBgn0061209
725450,FBgn0051618
725414,FBgn0051613
725467,FBgn0032956
409167,FBgn0000559
551720,FBgn0032961
726597,FBgn0051612
409429,FBgn0039972
413657,FBgn0033005
411629,FBgn0033015
551425,FBgn0261403
100576104,FBgn0033019
724166,FBgn0050441
410365,FBgn0259247
411298,FBgn0050438
724917,FBgn0033033
409032,FBgn0033050
413065,FBgn0033054
406084,FBgn0000546
406076,FBgn0262736
100578743,FBgn0050443
410948,FBgn0050446
100578399,FBgn0033092
413936,FBgn0010482
411371,FBgn0027066
100578030,FBgn0265137
411837,FBgn0033117
726361,FBgn0050157
410724,FBgn0003090
411433,FBgn0033166
724436,FBgn0033170
551595,FBgn0033177
724752,FBgn0259745
408643,FBgn0033188
726872,FBgn0004132
551658,FBgn0261385
408828,FBgn0033196
552125,FBgn0050493
102653641,FBgn0050496
409182,FBgn0042135
413267,FBgn0033224
552611,FBgn0033226
551610,FBgn0003082
113218757,FBgn0050382
410565,FBgn0015509
100576730,FBgn0050380
552467,FBgn0027548
413365,FBgn0033247
412665,FBgn0033252
409558,FBgn0005648
552503,FBgn0010504
100576195,FBgn0050373
725834,FBgn0013726
409143,FBgn0050375
409515,FBgn0263120
725699,FBgn0050357
724826,FBgn0086784
724826,FBgn0086784
725883,FBgn0004921
551154,FBgn0003074
551744,FBgn0033382
727496,FBgn0050345
726887,FBgn0002567
410062,FBgn0033391
725661,FBgn0262515
408595,FBgn0010114
410298,FBgn0033401
724942,FBgn0016078
412371,FBgn0085436
413875,FBgn0285949
727015,FBgn0050338
102653795,FBgn0050340
413190,FBgn0259678
409631,FBgn0005614
408986,FBgn0023175
412876,FBgn0027580
412876,FBgn0027580
410349,FBgn0050010
552110,FBgn0033464
409390,FBgn0022382
409634,FBgn0033484
726289,FBgn0001291
102655329,FBgn0004907
102655329,FBgn0004907
724724,FBgn0003071
725290,FBgn0050011
552804,FBgn0265512
725310,FBgn0003660
409655,FBgn0033504
409655,FBgn0033504
726874,FBgn0028426
551975,FBgn0033520
551723,FBgn0033527
550695,FBgn0261862
408390,FBgn0086898
411206,FBgn0029134
409534,FBgn0050016
410023,FBgn0050022
408727,FBgn0033633
410915,FBgn0033635
413793,FBgn0000581
725151,FBgn0000577
551710,FBgn0010516
409911,FBgn0033663
544670,FBgn0284245
409668,FBgn0033669
409083,FBgn0026573
100576851,FBgn0014184
724533,FBgn0023167
724868,FBgn0033699
551859,FBgn0000253
550991,FBgn0033713
727312,FBgn0264560
408742,FBgn0033717
412114,FBgn0033738
552460,FBgn0050051
726723,FBgn0011592
550818,FBgn0004435
550818,FBgn0004435
550818,FBgn0004435
552542,FBgn0033757
412742,FBgn0011604
413117,FBgn0033760
409164,FBgn0050053
550948,FBgn0026619
551722,FBgn0020930
551157,FBgn0086904
725237,FBgn0003326
726620,FBgn0000181
408303,FBgn0013305
411154,FBgn0010488
102654871,FBgn0033784
552392,FBgn0086532
411734,FBgn0027079
100577998,FBgn0005654
413637,FBgn0043010
412591,FBgn0052843
550869,FBgn0033836
552074,FBgn0259221
408563,FBgn0013765
552795,FBgn0033844
550857,FBgn0004638
552833,FBgn0000662
409150,FBgn0033879
408779,FBgn0013733
552062,FBgn0262739
725918,FBgn0050481
552756,FBgn0013770
408877,FBgn0002643
412251,FBgn0033897
411065,FBgn0033913
413438,FBgn0261276
413510,FBgn0033915
410258,FBgn0261270
550895,FBgn0033929
100576908,FBgn0261823
102653764,FBgn0050197
408415,FBgn0050077
408397,FBgn0028689
726802,FBgn0050476
107964400,FBgn0003328
552498,FBgn0004698
107965281,FBgn0013750
551337,FBgn0024754
551904,FBgn0022160
100577739,FBgn0050085
409877,FBgn0034051
410179,FBgn0034063
411836,FBgn0034065
724335,FBgn0034069
551846,FBgn0034071
726216,FBgn0029175
408966,FBgn0034091
724155,FBgn0050100
411892,FBgn0262511
413763,FBgn0010611
408896,FBgn0011260
551644,FBgn0034138
408406,FBgn0016131
410278,FBgn0024315
410470,FBgn0050463
413837,FBgn0267002
552294,FBgn0014870
552842,FBgn0034172
100578356,FBgn0263864
551593,FBgn0010591
552283,FBgn0010226
551956,FBgn0016697
409249,FBgn0021818
408710,FBgn0022987
410539,FBgn0050104
410100,FBgn0034237
726711,FBgn0050105
100578534,FBgn0050109
412265,FBgn0034261
410170,FBgn0028494
551705,FBgn0034269
413280,FBgn0034282
551666,FBgn0003520
412602,FBgn0265297
725311,FBgn0022238
551185,FBgn0027836
726199,FBgn0034345
552147,FBgn0261477
409686,FBgn0028496
409584,FBgn0034372
551208,FBgn0034390
551944,FBgn0010551
100578865,FBgn0034408
408420,FBgn0265356
409814,FBgn0034417
412459,FBgn0034418
411927,FBgn0034419
408792,FBgn0010434
408792,FBgn0010434
724341,FBgn0004003
551100,FBgn0034433
107964025,FBgn0264753
550667,FBgn0261439
409713,FBgn0263391
409140,FBgn0266711
411718,FBgn0028372
412018,FBgn0025720
413702,FBgn0034491
552726,FBgn0010411
725930,FBgn0034500
411655,FBgn0034504
725774,FBgn0034519
410236,FBgn0050147
406118,FBgn0034527
551582,FBgn0000615
724196,FBgn0020617
724571,FBgn0034568
727480,FBgn0050291
410795,FBgn0003748
410485,FBgn0020312
412700,FBgn0261850
413840,FBgn0034611
408702,FBgn0050390
724631,FBgn0016726
409177,FBgn0261554
411488,FBgn0034618
413557,FBgn0010415
413785,FBgn0010470
413005,FBgn0043070
411306,FBgn0034644
725491,FBgn0034649
726061,FBgn0027360
412189,FBgn0050290
551864,FBgn0050404
724925,FBgn0034657
551009,FBgn0034688
100577530,FBgn0000008
100576337,FBgn0034705
408796,FBgn0034708
409789,FBgn0034709
100577981,FBgn0034717
410883,FBgn0034744
552033,FBgn0034753
412739,FBgn0005631
409114,FBgn0011211
551860,FBgn0000405
410725,FBgn0034797
550767,FBgn0050410
726118,FBgn0250838
724123,FBgn0034858
552277,FBgn0034860
725061,FBgn0034878
409090,FBgn0015903
725570,FBgn0034894
550822,FBgn0000562
551053,FBgn0034909
410103,FBgn0034918
552225,FBgn0034923
411113,FBgn0261794
410371,FBgn0263006
412898,FBgn0283509
409769,FBgn0034958
107965288,FBgn0061198
751767,FBgn0050172
411238,FBgn0013764
724620,FBgn0034962
410498,FBgn0003353
552572,FBgn0285952
550715,FBgn0034968
408292,FBgn0034970
409270,FBgn0034971
551920,FBgn0034974
100577050,FBgn0041582
724322,FBgn0004101
727302,FBgn0259210
551843,FBgn0284252
552551,FBgn0035020
100578515,FBgn0020521
409930,FBgn0035032
409473,FBgn0035046
412053,FBgn0035047
727227,FBgn0035060
552002,FBgn0265182
100576612,FBgn0050423
412986,FBgn0043792
409228,FBgn0010435
552843,FBgn0035094
726857,FBgn0050429
726671,FBgn0085432
411622,FBgn0051997
411685,FBgn0039890
409578,FBgn0024811
409950,FBgn0051999
724481,FBgn0039897
409138,FBgn0039900
408648,FBgn0052850
551261,FBgn0259214
100576251,FBgn0262636
727249,FBgn0016126
727308,FBgn0040324
409238,FBgn0039911
408489,FBgn0025936
411646,FBgn0051992
411646,FBgn0051992
102653748,FBgn0026199
725023,FBgn0039923
408884,FBgn0039938
100577517,FBgn0025726
551691,FBgn0264607
551691,FBgn0264607
551691,FBgn0264607
411050,FBgn0039927
100577121,FBgn0052017
100578927,FBgn0002521
