"tx_id","gene_id"
"rna-XM_026439185.1","406080"
"rna-NM_001134940.1","406080"
"rna-NM_001134942.1","100188973"
"rna-XM_026441687.1","725419"
"rna-XM_026441688.1","725419"
"rna-XM_001121270.5","725419"
"rna-XM_026441681.1","725419"
"rna-XM_026444929.1","725455"
"rna-XM_623339.6","550785"
"rna-XM_006563260.2","550785"
"rna-XR_001703303.2","102653822"
"rna-XR_409652.3","102653822"
"rna-XM_026439889.1","100576291"
"rna-XM_026439890.1","100576291"
"rna-XM_026439887.1","100576291"
"rna-XM_026439875.1","100576291"
"rna-XM_026439892.1","100576291"
"rna-XM_026439894.1","100576291"
"rna-XM_026439880.1","100576291"
"rna-XM_026439891.1","100576291"
"rna-XM_016912484.2","100576291"
"rna-XM_016912486.2","100576291"
"rna-XR_003304493.1","100578458"
"rna-XR_003304495.1","100578458"
"rna-XR_003304497.1","100578458"
"rna-XR_003304502.1","100578458"
"rna-XR_409647.3","102656923"
"rna-XM_006563258.3","411600"
"rna-XM_026439970.1","725606"
"rna-XM_026439974.1","725606"
"rna-XM_006563255.3","725606"
"rna-XR_003304492.1","113218708"
"rna-XM_394225.7","410749"
"rna-XM_016912543.2","725682"
"rna-XM_001121499.5","725682"
"rna-XM_006563254.3","725682"
"rna-XM_026439982.1","725682"
"rna-XR_120124.4","100578378"
"rna-XM_006563253.3","725746"
"rna-XM_624418.6","552038"
"rna-XM_395748.7","412287"
"rna-XM_006563252.3","412287"
"rna-XM_016912534.2","412287"
"rna-XM_624691.6","552316"
"rna-XM_006563251.2","552294"
"rna-XM_016912526.2","552294"
"rna-XM_016912531.1","552294"
"rna-XM_624670.6","552294"
"rna-XM_394846.6","411372"
"rna-XM_026439867.1","725920"
"rna-XM_026446265.1","725945"
"rna-XM_026446133.1","552206"
"rna-XM_026446132.1","552206"
"rna-XM_006563246.3","552187"
"rna-XR_003306515.1","113219400"
"rna-XR_003304809.1","102655490"
"rna-XR_003304808.1","102655490"
"rna-XR_120122.4","100578285"
"rna-XR_003306471.1","113219388"
"rna-XM_003250185.4","100577585"
"rna-XM_016911869.2","409807"
"rna-XM_016911875.2","409807"
"rna-XM_026446015.1","409807"
"rna-XM_026446016.1","409807"
"rna-XM_026446017.1","100578978"
"rna-XR_001702809.2","107964341"
"rna-XR_003306472.1","107964341"
"rna-XM_016911899.2","100579018"
"rna-XM_016911857.2","726119"
"rna-XM_016911850.2","726119"
"rna-XM_026446012.1","726119"
"rna-XM_016911847.2","726119"
"rna-XM_026446011.1","726119"
"rna-XM_026446013.1","726119"
"rna-XR_003306474.1","113219389"
"rna-XR_003306473.1","113219389"
"rna-XR_001702807.2","107964337"
"rna-XM_006563203.3","503505"
"rna-NM_001012429.1","503505"
"rna-XR_003306476.1","107964344"
"rna-XR_409641.3","102656044"
"rna-XR_003306475.1","113219390"
"rna-XR_003306477.1","113219391"
"rna-XM_624497.5","552117"
"rna-XM_026440096.1","412103"
"rna-XM_026440097.1","412103"
"rna-XM_026440099.1","412103"
"rna-XM_026440100.1","412103"
"rna-XM_026440101.1","412103"
"rna-XR_409612.3","100576164"
"rna-XR_001704182.2","100576139"
"rna-XR_120118.4","100576139"
"rna-XM_026445921.1","414021"
"rna-XM_006563243.3","414021"
"rna-XM_026445912.1","414021"
"rna-XR_412473.3","102654917"
"rna-XR_003306342.1","100579059"
"rna-XR_001704162.2","100579059"
"rna-XR_003306341.1","100579059"
"rna-XR_003306345.1","100579059"
"rna-XR_003306346.1","100579059"
"rna-XR_003306347.1","100579059"
"rna-XR_003306349.1","100579059"
"rna-XR_003306344.1","100579059"
"rna-XR_003306348.1","100579059"
"rna-XR_003306343.1","100579059"
"rna-XR_409617.3","102654976"
"rna-XM_026445926.1","113219329"
"rna-XM_006563239.3","414021"
"rna-XM_006563240.3","414021"
"rna-XM_016913868.2","414021"
"rna-XM_026445884.1","414021"
"rna-XM_026445894.1","414021"
"rna-XM_026445899.1","414021"
"rna-XM_026445906.1","414021"
"rna-XM_026445916.1","414021"
"rna-XR_003306351.1","102655032"
"rna-XR_003306358.1","102655032"
"rna-XR_003306356.1","102655032"
"rna-XR_003306350.1","102655032"
"rna-XM_026445924.1","414021"
"rna-XR_003306374.1","113219344"
"rna-XM_016913893.2","414021"
"rna-XR_409626.3","102655155"
"rna-XM_006563235.3","414022"
"rna-XM_006563236.3","414022"
"rna-XM_006563238.3","725040"
"rna-XM_026439522.1","410070"
"rna-XM_393558.7","410071"
"rna-XM_016911842.2","413803"
"rna-XM_026440997.1","413803"
"rna-XM_016911804.2","413803"
"rna-NM_001305884.1","413803"
"rna-XM_026441166.1","113218825"
"rna-XM_026441163.1","113218825"
"rna-XM_026441156.1","100577039"
"rna-XM_026441158.1","100577039"
"rna-XM_026443298.1","412458"
"rna-XM_001120613.5","724721"
"rna-XM_006563227.3","412829"
"rna-XM_396281.7","412829"
"rna-XM_016913321.2","412829"
"rna-XM_026446004.1","724634"
"rna-XM_026446003.1","724634"
"rna-XM_026446006.1","724634"
"rna-XR_003306470.1","724634"
"rna-XM_026446005.1","724634"
"rna-XM_026446007.1","724634"
"rna-XM_026446008.1","724634"
"rna-XM_026446009.1","724634"
"rna-XM_623093.6","409360"
"rna-XM_016913299.2","409360"
"rna-XM_016913285.2","409360"
"rna-XM_016913284.2","409360"
"rna-XM_006563225.3","409360"
"rna-XM_001120482.5","724585"
"rna-XM_001120425.5","724536"
"rna-XM_016913302.1","409520"
"rna-XM_393026.7","409520"
"rna-XM_006563222.3","409520"
"rna-XM_026446266.1","412546"
"rna-XM_026441481.1","724455"
"rna-XM_026441473.1","724455"
"rna-XM_026441494.1","724455"
"rna-XM_026441465.1","724455"
"rna-XM_026441480.1","724455"
"rna-XM_026441491.1","724455"
"rna-XM_026441485.1","724455"
"rna-XM_026441501.1","724455"
"rna-XM_026441484.1","724455"
"rna-XM_026441487.1","724455"
"rna-XM_026441492.1","724455"
"rna-XM_006563220.3","412212"
"rna-XM_026445359.1","107965181"
"rna-XM_393033.7","409527"
"rna-XM_016915604.2","409527"
"rna-XM_016915602.2","409527"
"rna-XM_006563215.3","413868"
"rna-XM_624357.5","551974"
"rna-XM_006563214.3","551974"
"rna-XM_624383.5","552001"
"rna-XR_409610.3","102656856"
"rna-XM_006563213.1","413867"
"rna-XM_624431.5","552052"
"rna-XM_001122788.5","727074"
"rna-XM_001122793.5","727079"
"rna-XM_006563212.3","100578907"
"rna-XM_003250195.4","100578907"
"rna-XM_006563210.3","727087"
"rna-XR_409609.3","727087"
"rna-XM_395937.7","412480"
"rna-XM_001123248.5","727539"
"rna-XM_001123247.4","727538"
"rna-XM_006563209.3","727538"
"rna-XM_001119847.5","724115"
"rna-XM_006563207.3","724115"
"rna-XM_026444137.1","724115"
"rna-XM_001119900.5","724144"
"rna-XM_623549.6","551154"
"rna-XM_026444283.1","724234"
"rna-XR_003304637.1","409957"
"rna-XM_393448.7","409957"
"rna-XM_001120149.5","724328"
"rna-XM_026446083.1","100577254"
"rna-XM_026446080.1","100577254"
"rna-XM_026446081.1","100577254"
"rna-XM_026446082.1","100577254"
"rna-XM_026446084.1","100577254"
"rna-XM_026446085.1","100577254"
"rna-XM_026446086.1","100577254"
"rna-XM_026446087.1","100577254"
"rna-XM_026446088.1","100577254"
"rna-XM_026446089.1","100577254"
"rna-XM_026446090.1","100577254"
"rna-XM_026446091.1","100577254"
"rna-XM_026446092.1","100577254"
"rna-XM_026446093.1","100577254"
"rna-XM_026446094.1","100577254"
"rna-XM_026446095.1","100577254"
"rna-XM_026446096.1","100577254"
"rna-XM_026446098.1","100577254"
"rna-XM_026446099.1","100577254"
"rna-XM_026446100.1","100577254"
"rna-XM_026446097.1","100577254"
"rna-XR_001706347.2","107965915"
"rna-XM_026446079.1","100577254"
"rna-XM_026446077.1","100577254"
"rna-XM_026446078.1","100577254"
"rna-XM_016912447.2","100577254"
"rna-XM_026446072.1","100577254"
"rna-XM_026446073.1","100577254"
"rna-XM_026446076.1","100577254"
"rna-XM_026446075.1","100577254"
"rna-XM_026446074.1","100577254"
"rna-XM_006564975.3","100577254"
"rna-XR_409602.3","102655946"
"rna-XR_001706346.2","102656017"
"rna-XR_003306503.1","102656017"
"rna-XR_003306117.1","100577291"
"rna-XR_001705730.2","100577291"
"rna-XR_410091.3","100577291"
"rna-XR_001705731.2","100577291"
"rna-XM_026446466.1","725775"
"rna-XM_006564976.3","725775"
"rna-XM_006564977.3","725775"
"rna-XR_001705738.2","100577384"
"rna-XR_001705725.2","100576726"
"rna-XR_410093.3","100576726"
"rna-XM_016910826.2","408611"
"rna-NM_001080205.1","408611"
"rna-XM_006564988.3","726243"
"rna-XM_006564986.3","726243"
"rna-XM_394219.6","410743"
"rna-XM_006564987.3","726243"
"rna-XM_003250519.4","410744"
"rna-XR_003306160.1","113219271"
"rna-XM_006564985.3","410745"
"rna-XM_006564984.3","410745"
"rna-XM_394221.6","410745"
"rna-XM_006564983.3","552457"
"rna-XR_003306147.1","410746"
"rna-XM_026445456.1","410746"
"rna-XM_003250521.4","552425"
"rna-XM_006564981.3","552425"
"rna-XM_006564979.3","410747"
"rna-XM_016914001.2","410747"
"rna-XM_006564980.3","410747"
"rna-XM_026445535.1","552395"
"rna-XM_016913988.2","410748"
"rna-XM_006564978.3","410748"
"rna-XM_016913989.2","410748"
"rna-XM_026445469.1","410748"
"rna-XM_026445477.1","410748"
"rna-XR_003306161.1","113219272"
"rna-XR_001702581.2","107964221"
"rna-XM_026439670.1","550645"
"rna-XM_016911424.2","550645"
"rna-XM_016911420.2","550645"
"rna-XM_016911426.2","550645"
"rna-XM_016911422.2","550645"
"rna-XM_016911417.2","550645"
"rna-XM_026439671.1","550645"
"rna-XM_016911409.2","550645"
"rna-XM_026439669.1","550645"
"rna-XM_016911419.2","550645"
"rna-XM_016911403.2","550645"
"rna-XR_410105.3","102656636"
"rna-XM_016911436.2","107964213"
"rna-XM_016911438.2","107964213"
"rna-XM_006564992.3","408609"
"rna-XM_392150.6","408609"
"rna-XR_003304383.1","102656814"
"rna-XR_003304382.1","102656814"
"rna-XM_394217.5","410741"
"rna-XM_006564994.3","410741"
"rna-XR_410109.3","102656788"
"rna-XR_003304386.1","100578082"
"rna-XR_003304387.1","113218656"
"rna-XM_006564995.3","551384"
"rna-XM_623779.5","551384"
"rna-XM_397252.7","413813"
"rna-XM_625247.6","551416"
"rna-XM_026445247.1","113219245"
"rna-XM_026445248.1","113219245"
"rna-XM_026445226.1","100577194"
"rna-XM_026440516.1","100576961"
"rna-XM_006565280.3","100576961"
"rna-XM_016917904.2","100576961"
"rna-XM_016917903.2","726412"
"rna-XM_006565282.3","726412"
"rna-XM_006565281.3","726412"
"rna-XM_393244.7","409749"
"rna-XM_006565283.3","409749"
"rna-XM_026446267.1","413056"
"rna-XM_001122183.4","726451"
"rna-XM_396506.7","413055"
"rna-XM_016916410.2","409748"
"rna-XM_016916411.2","409748"
"rna-XM_026444168.1","409748"
"rna-XM_026444205.1","409748"
"rna-XM_026444266.1","409748"
"rna-XM_026444299.1","409748"
"rna-XM_026444323.1","409748"
"rna-XM_006565296.3","410740"
"rna-XM_394216.7","410740"
"rna-XM_006565295.3","410740"
"rna-XM_006565292.3","410739"
"rna-XM_006565293.3","410739"
"rna-XM_006565294.3","410739"
"rna-XM_016910928.2","410739"
"rna-XM_016910949.2","410739"
"rna-XM_026444616.1","113219185"
"rna-NR_039463.1","100629012"
"rna-Mir3769","100629012"
"rna-XM_001122272.5","726545"
"rna-XM_001122287.5","726560"
"rna-XM_001122304.5","726578"
"rna-XM_026446270.1","726590"
"rna-XM_397512.5","408608"
"rna-XM_016910975.2","410736"
"rna-XM_016910982.2","410736"
"rna-XR_003304596.1","113218747"
"rna-XM_026440425.1","726646"
"rna-XM_396869.7","413425"
"rna-XM_026441958.1","413425"
"rna-XR_001702291.2","107964114"
"rna-XR_410161.2","102656327"
"rna-XR_003305774.1","102656327"
"rna-NM_001252430.1","726676"
"rna-XR_003305775.1","102656453"
"rna-XR_001702282.2","102656426"
"rna-XM_006565301.3","100577481"
"rna-XM_003250567.4","100576770"
"rna-XM_006565300.3","100576770"
"rna-XM_006565299.3","100576770"
"rna-XM_026440364.1","413754"
"rna-XM_026440381.1","413754"
"rna-XM_026440390.1","413754"
"rna-XM_026440374.1","413754"
"rna-XM_001122450.5","726729"
"rna-XM_006565305.3","102656747"
"rna-XM_026446247.1","102656747"
"rna-XM_016914689.2","408604"
"rna-XM_016914695.2","408604"
"rna-XM_001122463.5","726742"
"rna-XM_006565319.2","100577003"
"rna-XM_003250569.4","100577003"
"rna-XM_006565322.3","100577003"
"rna-XM_006565320.2","100577003"
"rna-XM_006565321.2","100577003"
"rna-XM_026446028.1","102653957"
"rna-XM_016914732.2","102653957"
"rna-XM_006565311.3","100577082"
"rna-XM_026446021.1","100577082"
"rna-XM_026446019.1","100577082"
"rna-XM_026446029.1","113218550"
"rna-XM_026446023.1","100577113"
"rna-XM_026446024.1","100577113"
"rna-XM_026446025.1","100577113"
"rna-XM_026446026.1","100577113"
"rna-XM_006565307.3","551241"
"rna-XM_016914714.2","409966"
"rna-XM_016914712.2","409966"
"rna-XM_026446022.1","409966"
"rna-XR_003306478.1","113219392"
"rna-XM_625242.6","551318"
"rna-XM_026444045.1","408602"
"rna-XM_026444047.1","408602"
"rna-XM_026444016.1","408602"
"rna-XM_026444029.1","408602"
"rna-XM_026444019.1","408602"
"rna-XR_001704036.2","107964879"
"rna-XM_006567945.3","102653881"
"rna-XM_394210.7","410734"
"rna-XM_392145.7","408603"
"rna-XM_394209.7","410733"
"rna-XM_003251101.4","410733"
"rna-XM_003251100.4","410733"
"rna-XM_006567937.3","408602"
"rna-XM_006567940.3","408602"
"rna-XM_026444074.1","113219140"
"rna-XM_006567938.3","408602"
"rna-XM_006567939.3","408602"
"rna-XM_006567941.3","408601"
"rna-XM_006567943.3","410732"
"rna-XM_016914491.2","410732"
"rna-XM_026443702.1","410732"
"rna-XR_003305620.1","113219088"
"rna-XR_003305621.1","113219089"
"rna-XR_003305622.1","113219090"
"rna-XR_003305617.1","102653666"
"rna-XR_001704578.2","102653639"
"rna-XR_001704573.2","102653841"
"rna-XR_003305619.1","102653841"
"rna-XM_016917606.2","102656489"
"rna-XR_001706312.2","102656489"
"rna-XM_026446274.1","107966074"
"rna-XM_026443404.1","412410"
"rna-XM_026443398.1","412410"
"rna-XM_395867.7","412410"
"rna-XM_006568140.3","412410"
"rna-XM_001122977.5","727267"
"rna-XM_006568141.3","727267"
"rna-XM_001122973.4","727263"
"rna-XM_026442927.1","113219001"
"rna-XM_026442931.1","725383"
"rna-XM_623939.6","551546"
"rna-XM_026443262.1","410157"
"rna-XM_016917869.2","410157"
"rna-XM_393641.7","410157"
"rna-XM_006568138.3","410157"
"rna-XM_003251140.4","410157"
"rna-XM_006568137.3","410157"
"rna-XR_411126.3","410157"
"rna-XM_026443265.1","410157"
"rna-XM_006568133.3","412588"
"rna-XM_006568131.3","412588"
"rna-XM_016917722.2","412588"
"rna-XM_396043.7","412588"
"rna-XM_006568130.3","412588"
"rna-XM_006568132.3","412588"
"rna-XM_006568135.3","412588"
"rna-XM_016917710.2","412588"
"rna-XM_016917712.2","412588"
"rna-XM_395043.7","411572"
"rna-XM_006568128.2","409113"
"rna-XM_006568129.2","409113"
"rna-XM_392639.6","409114"
"rna-XM_395044.7","411573"
"rna-XM_006568124.3","411573"
"rna-XM_006568126.3","411573"
"rna-XM_006568123.3","409340"
"rna-XM_623090.6","409340"
"rna-XM_001122896.5","727186"
"rna-XM_016915774.2","727186"
"rna-XM_026441352.1","102654365"
"rna-XM_026441345.1","102654365"
"rna-XM_026441346.1","102654365"
"rna-XM_026441350.1","102654365"
"rna-XM_026439450.1","726541"
"rna-XM_026439439.1","726541"
"rna-XM_026439433.1","726541"
"rna-XM_026439436.1","726541"
"rna-XM_026439437.1","726541"
"rna-XM_026439445.1","726541"
"rna-XM_026439430.1","726541"
"rna-XM_026439431.1","726541"
"rna-XM_026439428.1","726541"
"rna-XM_026439418.1","726541"
"rna-XM_026439447.1","726541"
"rna-XM_006568119.3","412114"
"rna-XM_001122237.5","726505"
"rna-XM_026438906.1","409078"
"rna-XM_026438911.1","409078"
"rna-XM_026438914.1","409078"
"rna-XR_001706185.2","551581"
"rna-XR_001706186.2","551581"
"rna-XM_006568112.3","551581"
"rna-XM_006568109.3","551581"
"rna-XM_006568111.3","551581"
"rna-XM_016917322.2","551581"
"rna-XM_006568110.3","551581"
"rna-XM_016917743.2","413357"
"rna-XM_396802.7","413357"
"rna-XM_016917223.2","107963982"
"rna-XM_016917232.2","107963982"
"rna-XM_016917234.2","107963982"
"rna-XM_016917239.2","107963982"
"rna-XM_016917226.2","107963982"
"rna-XM_016917228.2","107963982"
"rna-XM_016917229.2","107963982"
"rna-XR_001706161.2","100576288"
"rna-XR_003304219.1","100576288"
"rna-XR_001706157.2","100576288"
"rna-XR_001706144.2","100576288"
"rna-XR_001706145.2","100576288"
"rna-XR_001706149.2","100576288"
"rna-XR_001706150.2","100576288"
"rna-XR_001706151.2","100576288"
"rna-XR_001706159.2","100576288"
"rna-XR_001706160.2","100576288"
"rna-XR_411119.3","100576288"
"rna-XR_411122.3","100576288"
"rna-XR_411120.3","100576288"
"rna-XM_006568108.3","100576288"
"rna-XR_001706142.2","100576288"
"rna-XR_411118.3","100576288"
"rna-XR_411121.3","100576288"
"rna-XR_001706146.2","100576288"
"rna-XR_001706143.2","100576288"
"rna-XR_001706148.2","100576288"
"rna-XR_001706155.2","100576288"
"rna-XR_003304220.1","100576288"
"rna-XM_006568107.3","409927"
"rna-XM_393418.7","409927"
"rna-XM_393417.6","409926"
"rna-XM_006568106.3","551728"
"rna-XM_624116.6","551728"
"rna-XM_393416.7","409925"
"rna-XM_396915.6","413471"
"rna-XM_396914.7","413470"
"rna-XM_016912133.2","409924"
"rna-XM_006568105.3","409924"
"rna-XM_016912134.2","409924"
"rna-XM_016912131.2","409924"
"rna-TRNAR-UCG","107966081"
"rna-NR_127340.1","104794356"
"rna-Mir6065","104794356"
"rna-XM_006568094.3","413468"
"rna-XM_006568096.3","413468"
"rna-XM_396912.7","413468"
"rna-XM_026444726.1","413468"
"rna-XM_003251133.4","413467"
"rna-XM_016912146.2","413467"
"rna-XM_006568098.3","413467"
"rna-XM_006568099.3","413467"
"rna-XM_006568100.3","413467"
"rna-XM_393109.7","409606"
"rna-XM_006568103.3","409606"
"rna-XM_006568101.3","409606"
"rna-XM_006568102.3","409606"
"rna-XM_393110.7","409607"
"rna-XM_026446245.1","409608"
"rna-XM_026446246.1","409608"
"rna-XM_026446244.1","409608"
"rna-XR_003306524.1","113218547"
"rna-XR_003306526.1","100576445"
"rna-XR_411095.3","102655437"
"rna-XR_001704910.2","100578747"
"rna-XM_026446275.1","102655493"
"rna-XM_026446276.1","102655249"
"rna-XR_003306525.1","102653825"
"rna-XM_006568491.3","409701"
"rna-XM_393199.6","409701"
"rna-XR_003305348.1","113218996"
"rna-XM_016917010.2","412813"
"rna-XM_026441042.1","412813"
"rna-XM_016916998.2","412813"
"rna-XM_016917021.2","412813"
"rna-XM_016917025.2","412813"
"rna-XM_016917027.2","412813"
"rna-XM_016917039.2","412813"
"rna-XM_026441059.1","412813"
"rna-XM_026441067.1","412813"
"rna-XM_026441055.1","412813"
"rna-XM_026441090.1","113218813"
"rna-XM_016917015.2","412813"
"rna-XM_026441085.1","412813"
"rna-XM_026441086.1","412813"
"rna-XM_016917032.2","412813"
"rna-NM_001143921.1","409042"
"rna-XM_006568495.3","409042"
"rna-XM_026439655.1","409042"
"rna-XM_026444662.1","102654114"
"rna-XM_026444660.1","102654114"
"rna-XM_016914622.2","408600"
"rna-XM_026446284.1","725189"
"rna-XM_026446286.1","725189"
"rna-XM_026446285.1","725189"
"rna-XM_026446289.1","725189"
"rna-XM_026446291.1","725189"
"rna-XM_026446288.1","725189"
"rna-XM_026446287.1","725189"
"rna-XM_026446290.1","725189"
"rna-XR_003306539.1","107964080"
"rna-XR_003306540.1","113219409"
"rna-XM_026446293.1","408598"
"rna-XM_026446294.1","408598"
"rna-XM_026446295.1","408598"
"rna-XM_026446297.1","408598"
"rna-XM_026446292.1","102656618"
"rna-XM_006568544.3","410730"
"rna-XM_392139.7","408597"
"rna-XM_016917805.2","408597"
"rna-XM_006568551.3","408597"
"rna-XM_623673.6","410729"
"rna-XM_016917806.2","408596"
"rna-XM_392138.5","408596"
"rna-XM_006568555.3","100578424"
"rna-XM_006568553.3","725576"
"rna-XM_006568552.3","725576"
"rna-XM_006568554.3","725576"
"rna-XM_001121399.5","725576"
"rna-XR_003305944.1","113219192"
"rna-XM_026444655.1","552761"
"rna-XM_026444654.1","552761"
"rna-XR_003305943.1","113219191"
"rna-XM_026440863.1","551385"
"rna-XM_026446277.1","113219406"
"rna-XM_001121500.5","725683"
"rna-XM_006568558.3","725683"
"rna-XM_006568559.3","725683"
"rna-XR_001705551.2","100578568"
"rna-XM_006568560.2","102654014"
"rna-XM_001121556.5","725747"
"rna-XM_006568562.3","725776"
"rna-XM_006568561.3","725776"
"rna-XM_006568563.3","551557"
"rna-XM_026446339.1","113219418"
"rna-XM_006568565.3","100578653"
"rna-XM_006568566.3","100578653"
"rna-XM_006568568.3","413713"
"rna-XM_393599.7","410115"
"rna-XM_026440685.1","410116"
"rna-XM_026440686.1","410116"
"rna-XM_006568574.3","410116"
"rna-XM_006568572.3","410116"
"rna-XM_006568573.3","410116"
"rna-XM_393600.7","410116"
"rna-XM_006568570.2","102654555"
"rna-XM_006568571.2","102654555"
"rna-XM_026440670.1","102654510"
"rna-XM_026440674.1","102654510"
"rna-XM_006568575.3","100578735"
"rna-XM_026443838.1","413907"
"rna-XM_026443840.1","413907"
"rna-XM_026443843.1","413907"
"rna-XM_026443848.1","107966050"
"rna-XM_026443851.1","107966050"
"rna-XM_393249.7","409755"
"rna-XM_624322.5","551939"
"rna-XM_001119963.5","724193"
"rna-XM_006568581.3","413080"
"rna-XM_006568582.3","413080"
"rna-XM_393250.7","409756"
"rna-XM_006568580.2","409756"
"rna-XM_006568577.3","413081"
"rna-XM_006568578.3","413081"
"rna-XM_006568579.3","413081"
"rna-XM_006568583.3","724329"
"rna-XM_006568586.3","409757"
"rna-XM_006568587.3","409757"
"rna-XM_006568589.3","409757"
"rna-XM_624203.6","551818"
"rna-XM_006568590.2","551790"
"rna-XM_624175.5","551790"
"rna-XM_006568591.3","412164"
"rna-XM_395627.7","412164"
"rna-XM_016917830.2","724538"
